2018-03-11 13:03:21 [scrapy.utils.log] INFO: Scrapy 1.4.0 started (bot: tutorial)
2018-03-11 13:03:21 [scrapy.utils.log] INFO: Overridden settings: {'BOT_NAME': 'tutorial', 'LOG_FILE': 'logfile-women-odi-all-bowling.log', 'NEWSPIDER_MODULE': 'tutorial.spiders', 'ROBOTSTXT_OBEY': True, 'SPIDER_MODULES': ['tutorial.spiders']}
2018-03-11 13:03:21 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2018-03-11 13:03:21 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.robotstxt.RobotsTxtMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2018-03-11 13:03:21 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2018-03-11 13:03:21 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2018-03-11 13:03:21 [scrapy.core.engine] INFO: Spider opened
2018-03-11 13:03:21 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2018-03-11 13:03:21 [scrapy.extensions.telnet] DEBUG: Telnet console listening on 127.0.0.1:6023
2018-03-11 13:03:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=12&month=07&year=1973> (referer: None)
2018-03-11 13:03:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=13&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=16&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=17&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=18&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=15&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=20&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=21&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=22&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=19&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=23&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=25&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=26&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=27&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=28&month=07&year=1973> (referer: None)
2018-03-11 13:03:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=29&month=07&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=24&month=07&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=02&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=30&month=07&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=04&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=01&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=05&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=06&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=08&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=09&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=03&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=31&month=07&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=13&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=11&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=12&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=10&month=08&year=1973> (referer: None)
2018-03-11 13:03:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=14&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=16&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=19&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=20&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=07&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=17&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=21&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=18&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=15&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=22&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=23&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=24&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=25&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=26&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=27&month=08&year=1973> (referer: None)
2018-03-11 13:03:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=28&month=08&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=30&month=08&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=31&month=08&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=01&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=02&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=03&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=29&month=08&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=04&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=05&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=06&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=07&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=08&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=09&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=10&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=11&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=12&month=09&year=1973> (referer: None)
2018-03-11 13:03:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=13&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=14&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=15&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=16&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=17&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=18&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=19&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=20&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=21&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=22&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=23&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=24&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=25&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=26&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=27&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=28&month=09&year=1973> (referer: None)
2018-03-11 13:03:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=29&month=09&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=30&month=09&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=01&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=02&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=03&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=04&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=05&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=08&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=09&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=06&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=07&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=14&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=15&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=10&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=11&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=12&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=16&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=13&month=10&year=1973> (referer: None)
2018-03-11 13:03:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=17&month=10&year=1973> (referer: None)
2018-03-11 13:03:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=18&month=10&year=1973> (referer: None)
2018-03-11 13:03:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=20&month=10&year=1973> (referer: None)
2018-03-11 13:03:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=22&month=10&year=1973> (referer: None)
2018-03-11 13:03:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=23&month=10&year=1973> (referer: None)
2018-03-11 13:03:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=21&month=10&year=1973> (referer: None)
2018-03-11 13:03:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://www.relianceiccrankings.com/datespecific/womenodi/?stattype=bowling&day=26&month=10&year=1973> (referer: None)
